longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-119.78,36.79,33.00,2260.00,440.00,966.00,413.00,2.93,68300.00
-119.78,36.78,37.00,2185.00,455.00,1143.00,438.00,1.98,70700.00
-119.78,36.78,31.00,2164.00,456.00,959.00,463.00,2.33,73400.00
-119.78,36.77,45.00,1315.00,256.00,666.00,240.00,2.36,58100.00
-119.78,36.76,47.00,1425.00,323.00,949.00,325.00,1.73,51300.00
-119.78,36.75,49.00,1175.00,307.00,982.00,278.00,1.29,52000.00
-119.78,36.75,43.00,2070.00,512.00,1925.00,444.00,1.46,46600.00
-119.78,36.75,35.00,2114.00,506.00,2050.00,474.00,1.24,50000.00
-119.78,36.74,15.00,1461.00,415.00,924.00,356.00,2.50,90300.00
-119.78,36.72,22.00,354.00,121.00,530.00,115.00,2.15,34400.00
-119.78,36.71,35.00,1987.00,394.00,1233.00,383.00,1.36,45300.00
-119.78,36.31,14.00,1287.00,291.00,737.00,269.00,3.17,126400.00
-119.78,36.30,30.00,1846.00,391.00,1255.00,352.00,2.17,66600.00
-119.78,36.27,29.00,1871.00,315.00,1066.00,309.00,4.57,100800.00
-119.78,34.48,21.00,2377.00,322.00,1007.00,328.00,7.92,500001.00
-119.78,34.45,9.00,1830.00,353.00,1515.00,220.00,4.21,450000.00
-119.78,34.45,23.00,2077.00,306.00,705.00,256.00,6.47,500001.00
-119.78,34.44,28.00,2864.00,495.00,1364.00,482.00,4.84,353400.00
-119.79,36.85,11.00,2596.00,619.00,1765.00,539.00,1.95,54000.00
-119.79,36.84,22.00,1529.00,375.00,1543.00,395.00,1.79,51700.00
-119.79,36.83,15.00,3356.00,694.00,1232.00,627.00,2.22,72200.00
-119.79,36.82,25.00,2330.00,462.00,1215.00,467.00,3.21,93000.00
-119.79,36.82,23.00,4358.00,819.00,1852.00,802.00,3.42,105200.00
-119.79,36.81,35.00,1877.00,328.00,1155.00,353.00,3.07,69600.00
-119.79,36.80,27.00,2462.00,484.00,852.00,449.00,3.32,124700.00
-119.79,36.79,33.00,3433.00,785.00,1806.00,783.00,1.94,67500.00
-119.79,36.79,26.00,1700.00,423.00,909.00,386.00,2.26,64500.00
-119.79,36.79,19.00,1524.00,448.00,960.00,386.00,1.51,47500.00
-119.79,36.78,41.00,2227.00,462.00,1129.00,415.00,2.32,59100.00
-119.79,36.78,38.00,1912.00,456.00,1131.00,408.00,2.03,58800.00
-119.79,36.77,43.00,2323.00,502.00,1144.00,471.00,2.40,58700.00
-119.79,36.76,52.00,2408.00,498.00,1361.00,465.00,2.11,61300.00
-119.79,36.76,52.00,1185.00,260.00,635.00,239.00,1.18,56100.00
-119.79,36.75,52.00,377.00,97.00,530.00,96.00,1.00,45000.00
-119.79,36.75,33.00,3161.00,934.00,3530.00,846.00,1.12,46700.00
-119.79,36.74,52.00,173.00,87.00,401.00,84.00,2.11,75000.00
-119.79,36.74,35.00,853.00,296.00,1228.00,289.00,1.05,39600.00
-119.79,36.73,52.00,112.00,28.00,193.00,40.00,1.98,47500.00
-119.79,36.72,41.00,1562.00,322.00,927.00,277.00,1.30,44100.00
-119.79,36.72,19.00,1719.00,391.00,1369.00,368.00,1.25,53000.00
-119.79,36.70,23.00,1731.00,363.00,1210.00,341.00,1.39,49500.00
-119.79,36.55,32.00,1393.00,276.00,999.00,245.00,2.02,76800.00
-119.79,36.32,19.00,3252.00,614.00,1971.00,607.00,3.07,75800.00
-119.79,36.30,16.00,1717.00,277.00,903.00,289.00,4.34,93100.00
-119.79,36.29,6.00,1265.00,227.00,764.00,246.00,4.29,104200.00
-119.79,34.45,24.00,2746.00,433.00,1076.00,380.00,5.86,348700.00
-119.79,34.44,25.00,1479.00,314.00,977.00,309.00,4.18,271800.00
-119.79,34.43,26.00,3611.00,563.00,2089.00,540.00,5.16,276200.00
-119.79,34.40,20.00,3104.00,415.00,1061.00,380.00,9.69,500001.00
-119.80,37.50,15.00,989.00,184.00,406.00,151.00,3.18,121900.00
-119.80,36.80,43.00,1951.00,288.00,725.00,308.00,6.34,169300.00
-119.80,36.78,43.00,2382.00,431.00,874.00,380.00,3.55,96500.00
-119.80,36.77,52.00,2964.00,512.00,1114.00,486.00,3.81,87600.00
-119.80,36.76,52.00,2224.00,418.00,832.00,406.00,2.40,78400.00
-119.80,36.76,52.00,1853.00,437.00,764.00,390.00,1.64,69200.00
-119.80,36.75,52.00,1788.00,449.00,1156.00,418.00,1.73,58400.00
-119.80,36.75,46.00,2625.00,593.00,1368.00,551.00,1.53,59000.00
-119.80,36.74,25.00,1717.00,542.00,1343.00,471.00,0.80,51800.00
-119.80,36.72,43.00,1286.00,360.00,972.00,345.00,0.95,50400.00
-119.80,36.72,19.00,1334.00,336.00,1171.00,319.00,1.05,48500.00
-119.80,36.71,29.00,1541.00,291.00,1007.00,313.00,2.00,53500.00
-119.80,36.70,28.00,1592.00,304.00,962.00,282.00,1.33,51300.00
-119.80,36.68,31.00,2214.00,432.00,1326.00,416.00,2.17,66700.00
-119.80,36.65,34.00,2263.00,423.00,1184.00,407.00,1.77,74200.00
-119.80,36.29,7.00,479.00,84.00,327.00,103.00,5.17,107500.00
-119.80,36.02,20.00,156.00,39.00,171.00,37.00,3.05,225000.00
-119.80,34.44,27.00,2674.00,419.00,1176.00,416.00,5.03,280200.00
-119.80,34.43,27.00,3143.00,537.00,1760.00,570.00,4.70,271500.00
-119.80,34.43,22.00,2845.00,500.00,1456.00,454.00,5.66,276400.00
-119.81,36.92,14.00,4795.00,710.00,2047.00,640.00,4.67,121300.00
-119.81,36.85,17.00,2340.00,370.00,1174.00,396.00,4.23,94400.00
-119.81,36.83,19.00,6789.00,1200.00,2325.00,1109.00,4.05,126000.00
-119.81,36.83,10.00,5780.00,922.00,2712.00,883.00,5.64,135500.00
-119.81,36.81,33.00,3972.00,594.00,1324.00,561.00,5.45,143300.00
-119.81,36.80,38.00,2252.00,325.00,777.00,314.00,6.16,160100.00
-119.81,36.80,29.00,2806.00,552.00,1242.00,540.00,3.60,88800.00
-119.81,36.79,39.00,2471.00,460.00,1118.00,431.00,2.42,71900.00
-119.81,36.79,35.00,2314.00,443.00,954.00,457.00,2.95,73800.00
-119.81,36.78,52.00,2281.00,371.00,839.00,367.00,3.60,89900.00
-119.81,36.78,37.00,1965.00,364.00,796.00,335.00,3.63,83400.00
-119.81,36.78,35.00,1012.00,245.00,633.00,240.00,2.03,55500.00
-119.81,36.77,48.00,1805.00,329.00,741.00,331.00,2.58,78900.00
-119.81,36.76,52.00,1792.00,352.00,1049.00,357.00,2.44,57100.00
-119.81,36.76,48.00,2059.00,388.00,834.00,405.00,2.93,67900.00
-119.81,36.75,52.00,1827.00,356.00,855.00,353.00,1.76,55100.00
-119.81,36.74,36.00,607.00,155.00,483.00,146.00,1.56,47500.00
-119.81,36.73,50.00,772.00,194.00,606.00,167.00,2.22,59200.00
-119.81,36.73,47.00,1314.00,416.00,1155.00,326.00,1.37,49600.00
-119.81,36.60,24.00,2246.00,462.00,1291.00,394.00,2.40,76400.00
-119.81,36.51,31.00,1241.00,254.00,767.00,226.00,2.73,83600.00
-119.81,36.28,24.00,544.00,112.00,442.00,106.00,3.11,56100.00
-119.81,34.46,22.00,3488.00,452.00,1479.00,458.00,7.17,384400.00
-119.81,34.45,24.00,3678.00,567.00,1554.00,570.00,6.52,334000.00
-119.81,34.44,14.00,961.00,305.00,662.00,286.00,3.21,206300.00
-119.82,37.57,13.00,1713.00,340.00,643.00,241.00,2.66,92400.00
-119.82,36.84,9.00,2340.00,544.00,860.00,520.00,3.32,119300.00
-119.82,36.84,7.00,2289.00,342.00,1077.00,354.00,5.49,158800.00
-119.82,36.83,16.00,2868.00,376.00,1016.00,379.00,6.12,144700.00
-119.82,36.83,14.00,2982.00,412.00,1408.00,423.00,5.32,123000.00
-119.82,36.82,28.00,2268.00,336.00,752.00,330.00,5.28,151500.00
-119.82,36.81,25.00,3305.00,551.00,1149.00,500.00,5.07,150900.00
-119.82,36.80,33.00,1670.00,256.00,528.00,250.00,2.95,99500.00
-119.82,36.79,35.00,1474.00,291.00,709.00,294.00,2.65,65900.00
-119.82,36.79,18.00,5822.00,1439.00,3415.00,1224.00,1.69,64700.00
-119.82,36.78,36.00,1582.00,313.00,761.00,318.00,2.61,69200.00
-119.82,36.77,36.00,2252.00,468.00,1117.00,442.00,2.91,65600.00
-119.82,36.76,46.00,2194.00,563.00,924.00,542.00,1.40,68500.00
-119.82,36.76,41.00,1973.00,399.00,1107.00,375.00,1.90,66900.00
-119.82,36.74,52.00,610.00,128.00,406.00,122.00,1.90,43800.00
-119.82,36.72,17.00,1276.00,242.00,927.00,238.00,2.62,54100.00
-119.82,36.32,18.00,942.00,193.00,424.00,174.00,2.07,87500.00
-119.82,36.19,33.00,1293.00,272.00,694.00,229.00,2.02,52200.00
-119.82,34.45,24.00,3592.00,533.00,1683.00,528.00,6.72,333800.00
-119.82,34.44,28.00,1992.00,531.00,1622.00,509.00,2.77,228200.00
-119.82,34.44,22.00,2239.00,475.00,1016.00,434.00,4.88,295400.00
-119.82,34.44,16.00,1414.00,463.00,793.00,439.00,3.60,150000.00
-119.83,36.83,14.00,2351.00,341.00,1128.00,363.00,6.99,141200.00
-119.83,36.82,14.00,1087.00,165.00,365.00,176.00,7.29,155600.00
-119.83,36.80,24.00,3756.00,681.00,1586.00,739.00,3.86,90100.00
-119.83,36.80,16.00,6101.00,1200.00,3407.00,1134.00,3.13,80800.00
-119.83,36.79,35.00,1872.00,363.00,1054.00,369.00,3.33,65600.00
-119.83,36.79,24.00,3505.00,819.00,2098.00,774.00,1.96,67000.00
-119.83,36.78,35.00,1789.00,357.00,933.00,357.00,2.52,66200.00
-119.83,36.78,30.00,3162.00,640.00,1660.00,639.00,2.84,80300.00
-119.83,36.77,32.00,2867.00,615.00,1705.00,570.00,2.43,68100.00
-119.83,36.77,23.00,2168.00,503.00,1190.00,425.00,2.63,71600.00
-119.83,36.76,15.00,3291.00,772.00,1738.00,634.00,1.98,67300.00
-119.83,36.75,33.00,662.00,183.00,607.00,181.00,1.39,55600.00
-119.83,36.73,21.00,1702.00,358.00,1347.00,316.00,2.41,62100.00
-119.83,36.72,28.00,60.00,10.00,46.00,13.00,4.35,67500.00
-119.83,36.71,43.00,355.00,81.00,233.00,75.00,2.42,73900.00
-119.83,36.54,31.00,1732.00,332.00,979.00,294.00,2.52,60000.00
-119.83,36.37,25.00,1549.00,269.00,819.00,272.00,2.72,101400.00
-119.83,34.45,24.00,2168.00,373.00,934.00,366.00,5.42,280900.00
-119.83,34.44,35.00,796.00,281.00,567.00,257.00,2.14,260000.00
-119.83,34.44,26.00,1739.00,402.00,599.00,368.00,3.09,198400.00
-119.83,34.43,31.00,798.00,346.00,699.00,301.00,2.14,205000.00
-119.84,37.48,17.00,2582.00,553.00,1087.00,423.00,2.50,104200.00
-119.84,36.85,8.00,3791.00,487.00,1424.00,475.00,10.51,345900.00
-119.84,36.84,12.00,2396.00,290.00,863.00,258.00,8.77,229200.00
-119.84,36.83,17.00,3012.00,408.00,987.00,362.00,7.42,229700.00
-119.84,36.82,17.00,2807.00,376.00,996.00,353.00,5.54,167700.00
-119.84,36.81,18.00,2789.00,378.00,937.00,364.00,7.71,188300.00
-119.84,36.80,19.00,3244.00,776.00,1463.00,710.00,2.05,66900.00
-119.84,36.80,16.00,2849.00,506.00,1508.00,478.00,3.41,72700.00
-119.84,36.79,21.00,3235.00,648.00,1820.00,614.00,3.34,71400.00
-119.84,36.78,24.00,3242.00,795.00,2764.00,773.00,1.34,58800.00
-119.84,36.77,6.00,1853.00,473.00,1397.00,417.00,1.48,72000.00
-119.84,36.54,19.00,1310.00,241.00,702.00,217.00,2.44,78200.00
-119.84,34.44,28.00,977.00,162.00,537.00,159.00,4.24,274300.00
-119.85,37.10,8.00,828.00,168.00,413.00,146.00,3.38,80700.00
-119.85,36.97,13.00,2872.00,477.00,1607.00,481.00,4.48,102400.00
-119.85,36.84,12.00,2272.00,304.00,840.00,305.00,8.97,213900.00
-119.85,36.83,15.00,2563.00,335.00,1080.00,356.00,6.72,160300.00
-119.85,36.83,11.00,2497.00,427.00,1101.00,405.00,4.80,141600.00
-119.85,36.82,9.00,3995.00,778.00,1691.00,712.00,3.32,91300.00
-119.85,36.82,16.00,1852.00,274.00,887.00,286.00,5.54,119300.00
-119.85,36.82,15.00,1387.00,236.00,638.00,195.00,5.58,88900.00
-119.85,36.81,15.00,1743.00,310.00,1011.00,325.00,3.76,68000.00
-119.85,36.80,14.00,4177.00,914.00,2300.00,867.00,2.96,73000.00
-119.85,36.80,14.00,1876.00,324.00,1031.00,311.00,3.66,88800.00
-119.85,36.78,8.00,3096.00,684.00,1454.00,545.00,2.79,79700.00
-119.85,36.77,9.00,1142.00,314.00,620.00,283.00,2.04,81300.00
-119.85,36.77,27.00,1510.00,344.00,847.00,295.00,2.93,83200.00
-119.85,36.76,10.00,2067.00,450.00,845.00,354.00,1.82,80100.00
-119.85,36.75,24.00,1143.00,245.00,608.00,240.00,2.82,81100.00
-119.85,36.43,23.00,1824.00,354.00,1146.00,362.00,2.89,60900.00
-119.85,34.48,23.00,1915.00,277.00,724.00,267.00,6.30,348200.00
-119.85,34.44,28.00,1765.00,301.00,1173.00,297.00,6.03,276800.00
-119.85,34.40,14.00,2307.00,650.00,5723.00,615.00,2.17,37500.00
-119.86,36.82,12.00,1488.00,253.00,675.00,223.00,4.76,89300.00
-119.86,36.81,4.00,4530.00,1070.00,1804.00,837.00,3.39,72100.00
-119.86,36.80,18.00,2536.00,516.00,1196.00,466.00,2.56,67900.00
-119.86,36.78,7.00,2232.00,490.00,1274.00,499.00,2.99,74700.00
-119.86,36.45,19.00,2439.00,462.00,1416.00,469.00,2.45,75600.00
-119.86,36.43,34.00,1175.00,251.00,683.00,261.00,1.72,58400.00
-119.86,34.41,24.00,1576.00,580.00,1630.00,531.00,1.24,325000.00
-119.86,34.38,28.00,1062.00,309.00,1058.00,305.00,1.51,316700.00
-119.86,34.38,26.00,1626.00,375.00,1580.00,359.00,2.15,187500.00
-119.87,36.93,13.00,1429.00,209.00,702.00,205.00,4.36,111800.00
-119.87,36.83,4.00,4833.00,784.00,2088.00,789.00,5.18,122500.00
-119.87,36.81,6.00,1891.00,341.00,969.00,330.00,4.67,107800.00
-119.87,36.79,8.00,2875.00,548.00,1718.00,551.00,3.65,80200.00
-119.87,36.79,7.00,1932.00,419.00,1014.00,389.00,3.09,76700.00
-119.87,36.78,4.00,6102.00,1114.00,3406.00,1115.00,3.42,84500.00
-119.87,36.76,34.00,1649.00,323.00,919.00,316.00,2.88,74500.00
-119.87,36.72,30.00,1584.00,316.00,984.00,300.00,2.07,67900.00
-119.87,36.54,34.00,1370.00,287.00,818.00,269.00,2.40,72500.00
-119.87,36.34,26.00,1414.00,265.00,779.00,249.00,2.92,83900.00
-119.88,36.85,8.00,2580.00,372.00,1111.00,393.00,7.50,256200.00
-119.88,36.83,2.00,4055.00,735.00,1730.00,654.00,4.21,96500.00
-119.88,36.81,30.00,2288.00,474.00,1435.00,425.00,1.32,61200.00
-119.88,34.44,27.00,4724.00,793.00,2394.00,738.00,5.60,261400.00
-119.88,34.43,16.00,2206.00,541.00,1227.00,554.00,3.75,223100.00
-119.88,34.43,16.00,1734.00,365.00,962.00,391.00,4.48,282500.00
-119.88,34.43,14.00,2472.00,685.00,1292.00,621.00,3.30,229500.00
-119.89,36.79,5.00,3821.00,705.00,2179.00,694.00,3.78,80400.00
-119.89,36.76,17.00,1987.00,335.00,1152.00,313.00,4.17,126400.00
-119.89,36.73,43.00,524.00,93.00,302.00,93.00,2.61,81300.00
-119.89,36.70,32.00,1485.00,269.00,867.00,271.00,2.58,78300.00
-119.89,36.64,34.00,1422.00,237.00,716.00,222.00,2.98,90000.00
-119.89,34.44,25.00,3160.00,507.00,1514.00,523.00,5.08,271200.00
-119.90,37.49,13.00,2230.00,443.00,920.00,361.00,3.00,112000.00
-119.90,36.94,11.00,2513.00,408.00,1360.00,415.00,4.28,98500.00
-119.90,36.58,20.00,1935.00,363.00,1319.00,359.00,2.48,74600.00
-119.90,36.20,43.00,187.00,38.00,106.00,40.00,1.88,137500.00
-119.91,37.23,17.00,2171.00,389.00,1042.00,375.00,3.63,94400.00
-119.91,36.83,29.00,2205.00,366.00,1072.00,345.00,3.81,165400.00
-119.91,34.40,24.00,2001.00,365.00,1170.00,330.00,6.10,268800.00
-119.92,38.91,15.00,3831.00,625.00,984.00,328.00,5.07,162500.00
-119.92,36.77,18.00,1422.00,243.00,702.00,230.00,3.62,119800.00
-119.92,34.44,17.00,2143.00,324.00,1073.00,330.00,6.03,402600.00
-119.93,38.94,27.00,1709.00,408.00,97.00,44.00,2.49,200000.00
-119.93,38.72,15.00,2061.00,465.00,573.00,196.00,2.24,97900.00
-119.93,37.85,18.00,473.00,115.00,88.00,41.00,4.08,137500.00
-119.93,36.32,25.00,8363.00,1636.00,7679.00,1580.00,2.03,106300.00
-119.93,35.20,29.00,1649.00,342.00,671.00,264.00,3.06,69800.00
-119.94,38.96,20.00,1451.00,386.00,467.00,255.00,1.55,212500.00
-119.94,38.95,25.00,1789.00,536.00,1134.00,396.00,2.32,91300.00
-119.94,38.92,24.00,1258.00,216.00,235.00,96.00,4.60,136800.00
-119.94,37.04,14.00,1636.00,253.00,766.00,225.00,3.13,88500.00
-119.95,38.95,8.00,430.00,107.00,36.00,18.00,2.63,187500.00
-119.95,38.95,22.00,1058.00,352.00,851.00,269.00,2.02,87500.00
-119.95,38.95,21.00,2046.00,580.00,952.00,353.00,1.72,92200.00
-119.95,38.94,24.00,2180.00,517.00,755.00,223.00,2.59,173400.00
-119.95,37.47,32.00,1312.00,315.00,600.00,265.00,1.50,91500.00
-119.96,38.94,19.00,1429.00,292.00,585.00,188.00,2.26,131600.00
-119.96,38.93,22.00,2731.00,632.00,1215.00,483.00,2.83,110500.00
-119.96,38.84,17.00,2722.00,512.00,828.00,289.00,3.57,109700.00
-119.96,35.99,25.00,1047.00,270.00,1505.00,286.00,2.10,47700.00
-119.97,38.93,24.00,856.00,185.00,388.00,108.00,3.18,107200.00
-119.97,36.57,17.00,1497.00,308.00,1425.00,247.00,2.03,69400.00
-119.98,38.93,25.00,1262.00,293.00,534.00,226.00,2.66,90400.00
-119.98,38.92,27.00,2682.00,606.00,1010.00,399.00,3.15,86900.00
-119.98,38.90,16.00,3109.00,572.00,885.00,334.00,3.50,134700.00
-119.98,36.90,26.00,1284.00,239.00,820.00,254.00,2.58,62300.00
-119.98,36.86,31.00,2366.00,482.00,1933.00,433.00,3.02,65000.00
-119.98,36.74,26.00,1453.00,251.00,896.00,260.00,3.49,112500.00
-119.99,38.94,24.00,1216.00,289.00,421.00,185.00,3.16,103600.00
-119.99,38.94,22.00,3119.00,640.00,786.00,351.00,3.08,118500.00
-119.99,38.93,23.00,1882.00,414.00,673.00,277.00,2.91,141900.00
-119.99,37.51,14.00,2878.00,617.00,1011.00,509.00,1.40,103800.00
-119.99,36.80,45.00,1270.00,242.00,598.00,214.00,3.28,105400.00
-119.99,36.09,23.00,333.00,92.00,198.00,55.00,0.50,100000.00
-120.00,38.93,17.00,8005.00,1382.00,999.00,383.00,3.97,313400.00
-120.00,38.92,26.00,529.00,116.00,191.00,83.00,3.50,103600.00
-120.00,38.90,21.00,1653.00,419.00,737.00,308.00,1.97,114100.00
-120.00,38.87,12.00,1437.00,268.00,395.00,144.00,4.23,127600.00
-120.00,38.52,16.00,3045.00,543.00,202.00,102.00,3.15,140600.00
-120.00,36.70,33.00,1902.00,370.00,1168.00,358.00,2.69,70800.00
-120.00,35.91,16.00,259.00,53.00,131.00,38.00,3.13,62500.00
-120.01,39.26,26.00,1930.00,391.00,307.00,138.00,2.60,139300.00
-120.01,38.93,22.00,3080.00,610.00,1045.00,425.00,3.00,126100.00
-120.01,38.92,23.00,964.00,246.00,485.00,198.00,1.72,96100.00
-120.01,38.91,27.00,968.00,191.00,283.00,143.00,2.09,94400.00
-120.01,38.91,17.00,2732.00,609.00,1005.00,499.00,1.99,86700.00
-120.01,38.89,24.00,1669.00,422.00,589.00,281.00,3.01,100800.00
-120.02,39.24,32.00,1347.00,444.00,825.00,303.00,1.83,225000.00
-120.02,39.24,24.00,1602.00,426.00,751.00,257.00,1.76,99300.00
-120.02,38.91,22.00,2138.00,493.00,829.00,330.00,2.21,107200.00
-120.02,38.86,19.00,2429.00,459.00,883.00,300.00,3.02,97600.00
-120.02,38.76,15.00,3142.00,618.00,725.00,285.00,4.33,121400.00
-120.02,37.72,17.00,2806.00,600.00,990.00,410.00,2.38,88100.00
-120.02,37.57,17.00,2116.00,425.00,909.00,319.00,2.72,113100.00
-120.02,36.95,25.00,2115.00,482.00,1976.00,474.00,1.84,53900.00
-120.02,36.80,25.00,1270.00,255.00,1050.00,245.00,2.16,55300.00
-120.03,38.89,15.00,3042.00,588.00,918.00,336.00,3.83,118800.00
-120.03,38.19,26.00,7005.00,1358.00,416.00,189.00,2.13,132500.00
-120.04,36.97,20.00,2129.00,526.00,1845.00,522.00,1.90,51600.00
-120.04,36.96,23.00,2126.00,506.00,2091.00,491.00,1.37,51800.00
-120.04,36.95,36.00,1528.00,347.00,1334.00,304.00,1.36,48300.00
-120.04,36.93,11.00,3606.00,699.00,2074.00,644.00,2.69,63300.00
-120.04,36.79,48.00,1341.00,239.00,671.00,208.00,2.79,82800.00
-120.04,36.74,14.00,3182.00,730.00,2298.00,721.00,1.62,71800.00
-120.04,34.72,13.00,3942.00,585.00,1542.00,515.00,6.61,500001.00
-120.05,36.98,16.00,3705.00,739.00,2463.00,697.00,2.53,61800.00
-120.05,36.97,20.00,2029.00,427.00,983.00,401.00,1.84,47100.00
-120.05,36.96,37.00,1000.00,261.00,1092.00,233.00,1.43,52300.00
-120.05,36.95,31.00,696.00,254.00,913.00,248.00,1.40,52500.00
-120.05,36.95,18.00,2287.00,534.00,1339.00,505.00,2.25,65200.00
-120.05,36.72,24.00,1961.00,422.00,1559.00,374.00,1.83,57800.00
-120.06,39.25,21.00,2459.00,525.00,584.00,233.00,3.01,163500.00
-120.06,39.15,22.00,2213.00,372.00,98.00,42.00,1.19,170000.00
-120.06,39.09,30.00,2979.00,583.00,316.00,124.00,2.20,124000.00
-120.06,39.01,19.00,2967.00,528.00,112.00,48.00,4.07,437500.00
-120.06,37.02,13.00,6301.00,1080.00,3840.00,1033.00,3.53,84900.00
-120.06,36.98,12.00,2710.00,575.00,1724.00,516.00,1.47,60400.00
-120.06,36.97,38.00,1542.00,364.00,1220.00,334.00,1.63,52800.00
-120.06,36.96,44.00,1288.00,295.00,723.00,287.00,1.65,61400.00
-120.06,36.94,19.00,901.00,183.00,700.00,190.00,2.24,64300.00
-120.06,36.72,32.00,981.00,237.00,736.00,249.00,1.80,60400.00
-120.07,39.24,20.00,3729.00,614.00,365.00,152.00,4.96,169500.00
-120.07,37.34,16.00,1667.00,372.00,762.00,283.00,1.75,87500.00
-120.07,36.98,12.00,1790.00,379.00,1399.00,397.00,2.54,59600.00
-120.07,36.97,28.00,1563.00,403.00,1564.00,408.00,1.57,48000.00
-120.07,36.97,27.00,968.00,240.00,587.00,231.00,1.61,55000.00
-120.07,36.96,34.00,1457.00,239.00,557.00,226.00,3.62,96500.00
-120.07,36.74,19.00,2627.00,502.00,1295.00,441.00,3.09,88200.00
-120.08,41.79,34.00,1355.00,262.00,434.00,178.00,2.09,56100.00
-120.08,39.23,19.00,1746.00,306.00,251.00,104.00,4.82,146900.00
-120.08,38.80,34.00,1988.00,511.00,36.00,15.00,4.63,162500.00
-120.08,37.06,18.00,402.00,76.00,213.00,71.00,1.91,95800.00
-120.08,36.97,13.00,3356.00,589.00,1458.00,601.00,3.83,94200.00
-120.08,36.96,36.00,2074.00,349.00,954.00,363.00,3.11,73800.00
-120.08,36.95,41.00,1164.00,211.00,476.00,171.00,2.42,70700.00
-120.08,36.79,38.00,1446.00,285.00,928.00,255.00,2.98,89600.00
-120.08,36.72,22.00,1339.00,251.00,820.00,276.00,3.60,83200.00
-120.08,36.34,18.00,1524.00,414.00,2030.00,356.00,2.12,112500.00
-120.08,34.64,18.00,2375.00,429.00,1048.00,369.00,4.22,375000.00
-120.08,34.62,11.00,3478.00,588.00,1693.00,582.00,4.66,272300.00
-120.08,34.59,24.00,1874.00,319.00,820.00,315.00,5.19,390200.00
-120.09,39.92,19.00,2335.00,518.00,1028.00,383.00,1.73,60700.00
-120.09,39.40,17.00,1076.00,283.00,171.00,64.00,2.13,83900.00
-120.09,37.02,9.00,1608.00,297.00,1057.00,295.00,3.71,81600.00
-120.09,36.19,12.00,1923.00,559.00,2809.00,535.00,1.42,55100.00
-120.09,34.62,18.00,2708.00,382.00,988.00,359.00,5.52,367000.00
-120.09,34.61,11.00,586.00,125.00,317.00,74.00,2.89,84400.00
-120.10,39.37,10.00,2325.00,410.00,1016.00,373.00,4.52,117300.00
-120.10,39.33,9.00,2738.00,510.00,1193.00,412.00,4.40,124800.00
-120.10,39.20,20.00,1703.00,294.00,409.00,174.00,3.09,196900.00
-120.10,39.19,18.00,3824.00,559.00,241.00,106.00,5.55,360000.00
-120.10,39.17,33.00,1849.00,384.00,218.00,92.00,1.71,143800.00
-120.10,38.91,33.00,1561.00,282.00,30.00,11.00,1.88,500001.00
-120.10,36.96,20.00,2100.00,317.00,910.00,274.00,4.82,90900.00
-120.10,36.66,19.00,2020.00,416.00,1341.00,360.00,1.70,69000.00
-120.10,36.21,12.00,1462.00,356.00,1708.00,367.00,1.51,64700.00
-120.10,36.16,17.00,598.00,160.00,715.00,146.00,2.33,55000.00
-120.11,39.24,21.00,3005.00,574.00,385.00,150.00,3.12,153300.00
-120.11,39.21,18.00,2245.00,392.00,421.00,162.00,4.58,158300.00
-120.11,36.96,17.00,3344.00,570.00,1624.00,536.00,3.90,95300.00
-120.11,34.62,16.00,2943.00,394.00,959.00,359.00,6.21,440000.00
-120.12,41.40,33.00,2820.00,515.00,976.00,403.00,2.61,52600.00
-120.12,39.18,17.00,2839.00,525.00,390.00,189.00,3.57,179200.00
-120.12,36.01,18.00,1165.00,334.00,1119.00,308.00,2.22,48500.00
-120.12,35.99,7.00,2049.00,482.00,1387.00,422.00,2.25,56200.00
-120.12,34.60,10.00,2426.00,426.00,966.00,419.00,5.51,290900.00
-120.13,39.06,22.00,2465.00,539.00,381.00,146.00,2.88,87500.00
-120.13,37.93,5.00,111.00,26.00,58.00,25.00,1.68,112500.00
-120.13,36.87,32.00,2089.00,468.00,1765.00,427.00,2.23,61700.00
-120.13,35.87,26.00,48.00,8.00,13.00,8.00,2.38,71300.00
-120.13,34.63,11.00,2137.00,339.00,916.00,338.00,5.52,394900.00
-120.14,36.04,27.00,2533.00,518.00,1371.00,461.00,2.97,60900.00
-120.14,36.00,33.00,1726.00,420.00,1371.00,388.00,2.03,43900.00
